evidence_id,case_id,platform,source_type,acquisition_mode,provenance_type,verification_status,trust_label,trust_score,review_status,evidence_type,title,body_text,comment_text,language,source_url,url,root_id,parent_id,created_at,collected_at,author_platform_hash,author_hash_method,author_identity_confidence,raw_author_id_removed,raw_author_name_removed,author_display_label,like_count,reply_count,share_count,view_count,content_hash,normalized_content_hash,canonical_url_hash,duplicate_group_id,duplicate_count,risk_flags,content_visibility,access_scope,source_capture_method,coverage_note,raw_data_safe,ingestion_metadata,is_root_content,influence_core_candidate,influence_core_type,source_identity_type,claim_summary,stance_hint,topic_hint,frame_hint,evidence_strength_hint,logic_strength_hint,emotional_intensity_hint,camp_state_hint,emotion_hint,people_cluster_hint,engagement_proxy
sgv1_2a25a682f895bfc13d6e7753,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????????? ??03-01?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_hupu_03,,2026-06-05T09:00:00.000Z,2026-06-17T12:10:16.499Z,,sha256_platform_case_salt,unknown,true,true,,3,4,0,0,sha256:38d2803db1b99baab4cc2cf10a845285650a51efee123f4037ea9b406e2d79e0,sha256:38d2803db1b99baab4cc2cf10a845285650a51efee123f4037ea9b406e2d79e0,sha256:da98092cad1cbd2909ccda6ba707a2ec8e6676ed46c7f6209865a48ac5db91ce,dup_2a8cdcd4d8f23f61d107,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_03-comment-27-1"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_03-comment-27-1"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,support_donglu_view,platform_discussion,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_donglu,11
sgv1_bb36163869aff5fd0f5cf886,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????? ??03-02?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_hupu_03,,2026-06-06T10:00:00.000Z,2026-06-17T12:10:16.499Z,,sha256_platform_case_salt,unknown,true,true,,6,5,0,0,sha256:7425eba06010eaa1bad900c6be38aecea148704a783b2fc4c16b4661434d657a,sha256:7425eba06010eaa1bad900c6be38aecea148704a783b2fc4c16b4661434d657a,sha256:da98092cad1cbd2909ccda6ba707a2ec8e6676ed46c7f6209865a48ac5db91ce,dup_222138a1f44ebc244aa5,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_03-comment-27-2"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_03-comment-27-2"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,support_sunjihai_view,extreme_cluster_or_trolling,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_sunjihai,16
sgv1_1368d6ccbdbe101e8150b270,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????????? ??03-03?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_hupu_03,,2026-06-07T11:00:00.000Z,2026-06-17T12:10:16.499Z,,sha256_platform_case_salt,unknown,true,true,,9,6,0,0,sha256:d60294410ea4e69b31ac9427f3cfaef1363b0082a7b94e9eae5490b16feb9cee,sha256:d60294410ea4e69b31ac9427f3cfaef1363b0082a7b94e9eae5490b16feb9cee,sha256:da98092cad1cbd2909ccda6ba707a2ec8e6676ed46c7f6209865a48ac5db91ce,dup_315a84984973ad712677,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_03-comment-27-3"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_03-comment-27-3"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,neutral_process_focused,unknown,unknown,unknown,unknown,unknown,bridge,neutral,process_observer,21
sgv1_ab654134abbe903001e4ae24,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????????? ??03-04?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_hupu_03,,2026-06-08T12:00:00.000Z,2026-06-17T12:10:16.499Z,,sha256_platform_case_salt,unknown,true,true,,12,7,0,0,sha256:573239e10a71c2c4ea01423e11e4afade5fc884cf3adba35a027cdc04fb99ced,sha256:573239e10a71c2c4ea01423e11e4afade5fc884cf3adba35a027cdc04fb99ced,sha256:da98092cad1cbd2909ccda6ba707a2ec8e6676ed46c7f6209865a48ac5db91ce,dup_f765a37cf6b30c4a6462,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_03-comment-27-4"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_03-comment-27-4"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,youth_training_concern,youth_training_model,unknown,unknown,unknown,unknown,neutral,concern,youth_training_concern_cluster,26
sgv1_a7f4daef1b3fd90b2830501a,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????? ??03-05?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_hupu_03,,2026-06-09T13:00:00.000Z,2026-06-17T12:10:16.499Z,,sha256_platform_case_salt,unknown,true,true,,15,8,0,0,sha256:0df6c744619e290f2bbef0cdd6d0e29732d92c1a4c0a38b6cf952353b220f7bb,sha256:0df6c744619e290f2bbef0cdd6d0e29732d92c1a4c0a38b6cf952353b220f7bb,sha256:da98092cad1cbd2909ccda6ba707a2ec8e6676ed46c7f6209865a48ac5db91ce,dup_a1aa35c1a14d586d7062,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_03-comment-27-5"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_03-comment-27-5"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,anti_conflict_fatigue,contract_or_responsibility_dispute,unknown,unknown,unknown,unknown,fatigue,fatigue,fatigue_cluster,31
sgv1_b2c4a93a3bfc36b3174b5beb,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,???????????????????????? ??03-06?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_hupu_03,,2026-06-10T14:00:00.000Z,2026-06-17T12:10:16.499Z,,sha256_platform_case_salt,unknown,true,true,,18,9,0,0,sha256:c2d7c6aa3555b2de2450523be34b20afa5894cf71ca272642f50de5a8910a1ef,sha256:c2d7c6aa3555b2de2450523be34b20afa5894cf71ca272642f50de5a8910a1ef,sha256:da98092cad1cbd2909ccda6ba707a2ec8e6676ed46c7f6209865a48ac5db91ce,dup_89a933790554e0f3e2d4,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_03-comment-27-6"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_03-comment-27-6"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,media_context,public_response,unknown,unknown,unknown,unknown,bridge,neutral,media_context_reader,36
sgv1_111f89517b567439a6a8efce,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????? ??03-07?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_hupu_03,,2026-06-11T15:00:00.000Z,2026-06-17T12:10:16.499Z,,sha256_platform_case_salt,unknown,true,true,,21,10,0,0,sha256:7e25eefbc8d5d8f5f4868474e9a3df4d41d4a1156a61d8a94aff08577a124f7d,sha256:7e25eefbc8d5d8f5f4868474e9a3df4d41d4a1156a61d8a94aff08577a124f7d,sha256:da98092cad1cbd2909ccda6ba707a2ec8e6676ed46c7f6209865a48ac5db91ce,dup_b8031fbeb1fa7268c3d0,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_03-comment-27-7"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_03-comment-27-7"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,extreme_attack_or_trolling,media_reframing,unknown,unknown,unknown,unknown,isolated_extreme,anger,isolated_extreme_cluster,41
sgv1_fb828f060f23d7b70792b59d,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,???????????????? ??03-08?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_hupu_03,,2026-06-12T16:00:00.000Z,2026-06-17T12:10:16.499Z,,sha256_platform_case_salt,unknown,true,true,,24,11,0,0,sha256:d185ce1a3aa62a55e2796ba1d89cda5a989886bd30b85c9742aedb54f20d25d6,sha256:d185ce1a3aa62a55e2796ba1d89cda5a989886bd30b85c9742aedb54f20d25d6,sha256:da98092cad1cbd2909ccda6ba707a2ec8e6676ed46c7f6209865a48ac5db91ce,dup_96de887151d8f69679e1,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_03-comment-27-8"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_03-comment-27-8"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,unknown,fan_community_reaction,unknown,unknown,unknown,unknown,unknown,unknown,unknown,46
sgv1_a297c092d1a03def0283caca,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,???????????????????????? ??03-09?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_hupu_03,,2026-06-13T17:00:00.000Z,2026-06-17T12:10:16.499Z,,sha256_platform_case_salt,unknown,true,true,,27,12,0,0,sha256:952c71eb14b1f87689b6c62f4ad0d315b94f4e1f14e7797748e1500f13fcf02e,sha256:952c71eb14b1f87689b6c62f4ad0d315b94f4e1f14e7797748e1500f13fcf02e,sha256:da98092cad1cbd2909ccda6ba707a2ec8e6676ed46c7f6209865a48ac5db91ce,dup_e2e19faa8f825141d24a,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_03-comment-27-9"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_03-comment-27-9"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,support_donglu_view,children_protection_boundary,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_donglu,51
sgv1_9e2a67ec2e142f22ca17a2aa,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????????? ??03-10?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_hupu_03,,2026-06-14T18:00:00.000Z,2026-06-17T12:10:16.499Z,,sha256_platform_case_salt,unknown,true,true,,30,13,0,0,sha256:4ff78cad404be7be44851e39c0c9c12391fd1effd68b41448a7fb459d2851b63,sha256:4ff78cad404be7be44851e39c0c9c12391fd1effd68b41448a7fb459d2851b63,sha256:da98092cad1cbd2909ccda6ba707a2ec8e6676ed46c7f6209865a48ac5db91ce,dup_65dfa27698a40a7d7e43,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_03-comment-27-10"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_03-comment-27-10"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,support_sunjihai_view,chinese_football_reputation,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_sunjihai,56
sgv1_f85753b75ec399b6ebe27ec5,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????? ??03-11?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_hupu_03,,2026-06-01T19:00:00.000Z,2026-06-17T12:10:16.499Z,,sha256_platform_case_salt,unknown,true,true,,33,14,0,0,sha256:bf74e92431e45ec8cf0aa5d7144cf0150de6fb40c4f6372be0cfdbd3f419c51d,sha256:bf74e92431e45ec8cf0aa5d7144cf0150de6fb40c4f6372be0cfdbd3f419c51d,sha256:da98092cad1cbd2909ccda6ba707a2ec8e6676ed46c7f6209865a48ac5db91ce,dup_50f8a9fb19b12f74ecb1,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_03-comment-27-11"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_03-comment-27-11"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,neutral_process_focused,platform_discussion,unknown,unknown,unknown,unknown,bridge,neutral,process_observer,61
sgv1_cd69eb389a790c42db137a85,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????????? ??03-12?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_hupu_03,,2026-06-02T20:00:00.000Z,2026-06-17T12:10:16.499Z,,sha256_platform_case_salt,unknown,true,true,,36,15,0,0,sha256:a8c9641e61d5435c90328637ca46209c4045eb2efa1e272e7b492aab1fdbd7df,sha256:a8c9641e61d5435c90328637ca46209c4045eb2efa1e272e7b492aab1fdbd7df,sha256:da98092cad1cbd2909ccda6ba707a2ec8e6676ed46c7f6209865a48ac5db91ce,dup_dad833280746c23e6d89,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_03-comment-27-12"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_03-comment-27-12"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,youth_training_concern,extreme_cluster_or_trolling,unknown,unknown,unknown,unknown,neutral,concern,youth_training_concern_cluster,66
sgv1_c74a8e190f9796c95f0f7f3c,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,????????????????????? ??03-13?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_hupu_03,,2026-06-03T21:00:00.000Z,2026-06-17T12:10:16.499Z,,sha256_platform_case_salt,unknown,true,true,,39,16,0,0,sha256:3e0f82ce119a1e0f64867295b23bcbfbb52e680b0d7bbbbd9150539f579ab117,sha256:3e0f82ce119a1e0f64867295b23bcbfbb52e680b0d7bbbbd9150539f579ab117,sha256:da98092cad1cbd2909ccda6ba707a2ec8e6676ed46c7f6209865a48ac5db91ce,dup_6b8e25871069450b9d31,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_03-comment-27-13"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_03-comment-27-13"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,anti_conflict_fatigue,unknown,unknown,unknown,unknown,unknown,fatigue,fatigue,fatigue_cluster,71
sgv1_abf6b82526cee872034e0b94,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????? ??03-14?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_hupu_03,,2026-06-04T22:00:00.000Z,2026-06-17T12:10:16.499Z,,sha256_platform_case_salt,unknown,true,true,,42,17,0,0,sha256:0e24426e0dbb05f0dd47cf928d2df969c1854385eca4d8f3829013057f6fd37f,sha256:0e24426e0dbb05f0dd47cf928d2df969c1854385eca4d8f3829013057f6fd37f,sha256:da98092cad1cbd2909ccda6ba707a2ec8e6676ed46c7f6209865a48ac5db91ce,dup_7430235b79ad6e978f2a,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_03-comment-27-14"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_03-comment-27-14"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,media_context,youth_training_model,unknown,unknown,unknown,unknown,bridge,neutral,media_context_reader,76
sgv1_78de05e47b5b9bf567728f0b,donglu_sunjihai_youth_football_202606,hupu,local_collector_record,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????? ??03-15?,zh-CN,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,https://bbs.hupu.com/search?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=03,src_hupu_03,,2026-06-05T23:00:00.000Z,2026-06-17T12:10:16.499Z,,sha256_platform_case_salt,unknown,true,true,,45,0,0,0,sha256:364bd3830c8cc91c67e70b7a10da379c0241b1642cf979ff890dc2cd45eb654e,sha256:364bd3830c8cc91c67e70b7a10da379c0241b1642cf979ff890dc2cd45eb654e,sha256:da98092cad1cbd2909ccda6ba707a2ec8e6676ed46c7f6209865a48ac5db91ce,dup_98e6d16bac9eac7f6154,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_hupu_03-comment-27-15"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_hupu_03-comment-27-15"",""source_type"":""local_collector_record"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,extreme_attack_or_trolling,contract_or_responsibility_dispute,unknown,unknown,unknown,unknown,isolated_extreme,anger,isolated_extreme_cluster,45
